1.68901;-0.11915;-0.24070;9.77527;0.00559;-0.00067;0.00000;
1.69659;-0.08143;-0.27363;9.77946;0.00839;-0.00173;0.00173;
1.70422;-0.09879;-0.23471;9.76449;0.01611;0.00133;-0.00107;
1.71186;-0.11855;-0.21196;9.78725;0.01997;0.00320;-0.00120;
1.71950;-0.11616;-0.21316;9.78246;0.02237;0.00533;-0.00160;
1.72714;-0.13532;-0.20298;9.78845;0.02264;0.00453;-0.00160;
1.73478;-0.12155;-0.17903;9.77886;0.02264;0.00067;-0.00120;
1.74241;-0.14310;-0.17484;9.79084;0.02024;-0.00133;-0.00013;
1.75006;-0.13173;-0.17065;9.80461;0.01438;-0.00519;-0.00186;
1.75772;-0.13173;-0.18502;9.80820;0.01118;-0.00546;-0.00067;
1.76536;-0.13053;-0.22753;9.77048;0.00732;-0.00985;0.00266;
1.77299;-0.12574;-0.26585;9.74055;0.00945;-0.01118;0.00360;
1.78063;-0.12454;-0.23172;9.71600;0.01105;-0.00999;0.00240;
1.78826;-0.14131;-0.21675;9.75012;0.01225;-0.00666;0.00133;
1.79590;-0.13532;-0.22274;9.78964;0.01252;-0.00599;0.00186;
1.80352;-0.11077;-0.22872;9.78964;0.00919;-0.00533;0.00000;
1.81110;-0.14849;-0.21316;9.78545;0.00879;-0.00493;-0.00027;
1.81875;-0.11736;-0.20178;9.79802;0.00399;-0.00399;0.00133;
1.82638;-0.10718;-0.22633;9.80102;0.00266;-0.00413;0.00107;
1.83401;-0.12873;-0.23531;9.80581;0.00719;-0.00426;-0.00120;
1.84167;-0.13292;-0.23351;9.80521;0.00746;-0.00506;-0.00040;
1.84931;-0.14071;-0.20178;9.79922;0.00053;-0.00559;0.00040;
1.85693;-0.12454;-0.19280;9.83036;-0.00226;-0.00679;0.00120;
1.86456;-0.14131;-0.20537;9.81419;-0.00879;-0.00959;0.00373;
1.87221;-0.15328;-0.21376;9.81838;-0.01039;-0.00919;0.00360;
1.87986;-0.11496;-0.20897;9.79264;-0.01518;-0.00892;0.00559;
1.88751;-0.13053;-0.20837;9.80341;-0.01545;-0.00826;0.00533;
1.89516;-0.17723;-0.14131;9.85012;-0.02224;-0.01158;0.00759;
1.90283;-0.15687;-0.24130;9.78605;-0.03515;-0.02770;0.01491;
1.91049;-0.12753;-0.29698;9.75731;-0.02823;-0.01904;0.01305;
1.91814;-0.09161;-0.27243;9.74773;-0.01025;-0.01065;0.00772;
1.92578;-0.13771;-0.26704;9.75492;-0.00666;-0.01265;0.00759;
1.93344;-0.11496;-0.26285;9.75611;-0.00346;-0.01332;0.00519;
1.94110;-0.12873;-0.21435;9.80341;-0.00413;-0.01371;0.00573;
1.94877;-0.13173;-0.21914;9.81239;-0.00679;-0.01704;0.00573;
1.95642;-0.10119;-0.23292;9.80940;-0.00706;-0.01571;0.00613;
1.96409;-0.11197;-0.25088;9.78605;-0.00719;-0.01651;0.00439;
1.97174;-0.15208;-0.23531;9.81180;-0.00533;-0.01758;0.00533;
1.97941;-0.12634;-0.26824;9.76090;-0.00107;-0.01784;0.00426;
1.98706;-0.11376;-0.26285;9.76928;0.00013;-0.01864;0.00453;
1.99470;-0.11795;-0.24130;9.77348;0.00360;-0.01957;0.00466;
2.00234;-0.12753;-0.24429;9.77348;0.00293;-0.01851;0.00426;
2.00999;-0.10358;-0.25447;9.82138;0.00626;-0.01798;0.00333;
2.01762;-0.12155;-0.24489;9.78785;0.00839;-0.01784;0.00266;
2.02526;-0.12753;-0.26525;9.77946;0.01065;-0.01624;0.00266;
2.03290;-0.13771;-0.27782;9.78545;0.01158;-0.01624;0.00200;
2.04053;-0.14849;-0.22932;9.79922;0.00852;-0.01798;0.00266;
2.04816;-0.16885;-0.22633;9.80820;0.00186;-0.01984;0.00426;
2.05580;-0.15628;-0.21136;9.81778;0.00013;-0.02051;0.00586;
2.06344;-0.14909;-0.21316;9.80701;-0.00905;-0.02357;0.00692;
2.07109;-0.15148;-0.26585;9.79982;-0.01478;-0.02437;0.00866;
2.07876;-0.12694;-0.27782;9.76150;-0.01465;-0.02383;0.00719;
2.08642;-0.11257;-0.28800;9.79024;-0.00945;-0.02357;0.00759;
2.09409;-0.11197;-0.26525;9.77707;-0.00519;-0.02117;0.00719;
2.10174;-0.12215;-0.27004;9.81120;-0.00413;-0.02024;0.00639;
2.10940;-0.10358;-0.25926;9.81359;-0.00173;-0.01957;0.00506;
2.11705;-0.10119;-0.27603;9.79443;-0.00146;-0.01864;0.00426;
2.12471;-0.10897;-0.26046;9.79683;-0.00146;-0.01798;0.00639;
2.13237;-0.12155;-0.27543;9.82736;-0.00213;-0.01798;0.00546;
2.14002;-0.11915;-0.22393;9.84293;-0.00812;-0.01598;0.00426;
2.14768;-0.11436;-0.27183;9.81299;-0.01172;-0.01611;0.00599;
2.15533;-0.12933;-0.21136;9.84593;-0.01891;-0.01704;0.00799;
2.16301;-0.11316;-0.19939;9.87586;-0.04288;-0.03262;0.01704;
2.17068;-0.08023;-0.37243;9.67348;-0.05100;-0.03875;0.02104;
2.17834;-0.07844;-0.33051;9.83455;-0.03608;-0.01638;0.01225;
2.18600;-0.12574;-0.30596;9.75132;-0.03542;-0.01465;0.01118;
2.19367;-0.12993;-0.32093;9.78066;-0.02610;-0.02024;0.01025;
2.20133;-0.07604;-0.33231;9.79743;-0.01824;-0.01598;0.01079;
2.20900;-0.10658;-0.25986;9.83335;-0.01132;-0.01505;0.00639;
2.21665;-0.09400;-0.25028;9.83635;-0.01345;-0.01571;0.00772;
2.22430;-0.10299;-0.34608;9.79084;-0.01531;-0.01811;0.00959;
2.23196;-0.08562;-0.33710;9.76569;-0.01065;-0.02077;0.00852;
2.23961;-0.10778;-0.31554;9.79503;-0.00080;-0.01824;0.00533;
2.24725;-0.08383;-0.28082;9.81898;-0.00040;-0.01798;0.00466;
2.25490;-0.09640;-0.33830;9.78066;-0.00120;-0.01971;0.00426;
2.26254;-0.10418;-0.36285;9.76988;0.00373;-0.01877;0.00519;
2.27018;-0.08981;-0.31974;9.76509;0.01332;-0.02077;0.00293;
2.27783;-0.09820;-0.34249;9.78306;0.02064;-0.02037;0.00067;
2.28546;-0.10897;-0.32153;9.79862;0.02317;-0.02077;0.00000;
2.29304;-0.11316;-0.31255;9.82317;0.02250;-0.02117;0.00240;
2.30068;-0.08742;-0.31614;9.79862;0.02224;-0.02264;0.00373;
2.30831;-0.10119;-0.31435;9.77587;0.02290;-0.02344;0.00133;
2.31595;-0.09640;-0.29578;9.80401;0.02477;-0.02330;0.00080;
2.32355;-0.04970;-0.28680;9.82078;0.02543;-0.01997;0.00000;
2.33114;-0.06826;-0.30656;9.76330;0.02663;-0.01798;0.00053;
2.33876;-0.12035;-0.29758;9.79264;0.03502;-0.01904;-0.00120;
2.34643;-0.11017;-0.28501;9.79024;0.03808;-0.01984;-0.00266;
2.35409;-0.10658;-0.26225;9.81599;0.03648;-0.02264;-0.00146;
2.36177;-0.12274;-0.28201;9.79802;0.03502;-0.02383;-0.00107;
2.36943;-0.12095;-0.28201;9.78605;0.02929;-0.02636;-0.00053;
2.37710;-0.11137;-0.29519;9.79024;0.02889;-0.02690;0.00040;
2.38471;-0.08383;-0.23172;9.83575;0.02849;-0.02610;-0.00067;
2.39236;-0.08802;-0.24309;9.82018;0.02517;-0.02636;0.00107;
2.39998;-0.13532;-0.27722;9.81359;0.02037;-0.02583;0.00000;
2.40758;-0.11137;-0.28680;9.77168;0.01971;-0.02450;0.00173;
2.41522;-0.08383;-0.30536;9.79024;0.02064;-0.02344;0.00067;
2.42286;-0.07963;-0.31974;9.77408;0.02690;-0.02130;-0.00013;
2.43051;-0.09041;-0.31135;9.73396;0.03076;-0.01891;-0.00133;
2.43818;-0.08862;-0.26405;9.81180;0.03222;-0.01611;-0.00186;
2.44584;-0.10897;-0.26285;9.84114;0.03142;-0.01465;-0.00280;
2.45350;-0.09281;-0.25028;9.83036;0.02423;-0.01305;-0.00213;
2.46116;-0.08562;-0.23531;9.83635;0.02197;-0.01345;-0.00120;
2.46882;-0.09101;-0.26465;9.81060;0.01491;-0.01292;0.00080;
2.47646;-0.09161;-0.29818;9.76270;0.01571;-0.01132;-0.00040;
2.48410;-0.09221;-0.30776;9.80042;0.01664;-0.01158;-0.00053;
2.49174;-0.09999;-0.27423;9.82317;0.01771;-0.01198;0.00093;
2.49936;-0.09041;-0.27483;9.79683;0.01505;-0.01265;0.00146;
2.50700;-0.09820;-0.26166;9.77886;0.01358;-0.01079;0.00133;
2.51462;-0.09700;-0.25507;9.80461;0.01212;-0.01185;0.00067;
2.52224;-0.08622;-0.26704;9.80940;0.01025;-0.01225;0.00093;
2.52986;-0.07784;-0.27603;9.78306;0.00839;-0.01318;0.00080;
2.53750;-0.07664;-0.29099;9.79922;0.00866;-0.01371;0.00173;
2.54513;-0.10418;-0.28740;9.80880;0.00852;-0.01411;0.00240;
2.55275;-0.08622;-0.31195;9.75192;0.00905;-0.01624;-0.00013;
2.56041;-0.09760;-0.32333;9.78006;0.01172;-0.01531;-0.00133;
2.56806;-0.10179;-0.32093;9.78904;0.01904;-0.01358;0.00107;
2.57569;-0.09221;-0.27183;9.79623;0.02037;-0.01371;0.00053;
2.58333;-0.08143;-0.31854;9.80282;0.02130;-0.01092;-0.00027;
2.59098;-0.07544;-0.28022;9.79982;0.02290;-0.01105;-0.00093;
2.59863;-0.08742;-0.23052;9.78186;0.02250;-0.00999;-0.00133;
2.60628;-0.07484;-0.24070;9.80641;0.01997;-0.00919;-0.00226;
2.61392;-0.08862;-0.26824;9.80042;0.01838;-0.01172;-0.00293;
2.62157;-0.09939;-0.29878;9.78545;0.01931;-0.01105;-0.00240;
2.62922;-0.11496;-0.29938;9.80461;0.01758;-0.01345;-0.00067;
2.63688;-0.08622;-0.25088;9.79024;0.01758;-0.01611;0.00213;
2.64452;-0.12095;-0.23351;9.79683;0.01332;-0.01664;0.00133;
2.65218;-0.09580;-0.27662;9.76928;0.01265;-0.01664;0.00120;
2.65982;-0.10119;-0.24848;9.81239;0.00985;-0.01758;0.00200;
2.66744;-0.07904;-0.24250;9.82078;0.01185;-0.01598;0.00293;
2.67508;-0.08143;-0.31195;9.78725;0.01278;-0.01411;0.00160;
