22.31395;-0.05748;0.03413;9.61301;0.00266;-0.00573;0.00293;
22.32163;-0.06526;0.02575;9.65193;0.00306;-0.00426;0.00266;
22.32929;-0.07185;0.04491;9.61720;0.00280;-0.00200;0.00186;
22.33694;-0.04670;0.03173;9.63037;0.00399;-0.00613;0.00093;
22.34460;-0.04491;0.03233;9.60583;0.00839;-0.01052;-0.00067;
22.35228;-0.04730;0.04491;9.60583;0.00746;-0.00919;0.00027;
22.35994;-0.02575;0.03173;9.61301;0.00852;-0.00945;0.00027;
22.36760;-0.04431;0.04551;9.57289;0.00613;-0.00732;0.00120;
22.37527;-0.01437;0.02455;9.64714;0.00573;-0.00439;-0.00013;
22.38295;-0.01198;0.06167;9.63995;0.00772;-0.00240;0.00320;
22.39061;-0.03173;0.02694;9.69923;0.00879;-0.00080;0.00333;
22.39826;-0.03473;0.02814;9.69384;0.00692;0.00160;0.00519;
22.40590;-0.05628;0.03652;9.60463;0.01052;-0.00093;0.00573;
22.41354;-0.04551;0.06227;9.64175;0.01225;-0.00160;0.00293;
22.42119;-0.05868;0.05329;9.65492;0.00999;0.00240;0.00413;
22.42883;-0.04850;0.07005;9.64175;0.01172;-0.00280;0.00373;
22.43647;-0.03712;0.04670;9.64594;0.01358;-0.00426;0.00373;
22.44413;-0.02994;0.04790;9.61481;0.01025;-0.00413;0.00120;
22.45179;-0.04551;0.05568;9.66271;0.01145;-0.00240;0.00280;
22.45946;-0.03413;0.03533;9.58666;0.01185;-0.00266;0.00573;
22.46713;-0.03233;0.03233;9.60642;0.01531;-0.00093;0.00493;
22.47479;-0.04670;0.02635;9.64714;0.01491;0.00386;0.00559;
22.48242;-0.04970;0.05868;9.60523;0.01105;0.00613;0.00573;
22.49007;-0.03173;0.05628;9.61840;0.01758;0.00413;0.00586;
22.49770;-0.02275;0.05329;9.63516;0.01345;0.01118;0.00506;
22.50535;-0.08622;0.09101;9.54296;0.01118;0.01132;0.00652;
22.51301;-0.09341;0.10897;9.54535;0.00985;-0.00453;0.00746;
22.52067;-0.10358;0.10299;9.55313;0.00666;-0.00666;0.00413;
22.52834;-0.06467;0.07724;9.60163;-0.00799;-0.00067;0.00053;
22.53601;0.00659;0.06886;9.62020;-0.00706;-0.00107;-0.00093;
22.54365;-0.00778;0.05568;9.64534;0.00213;-0.00439;0.00413;
22.55131;-0.01796;0.08622;9.62618;-0.00133;-0.00133;0.00626;
22.55899;-0.02395;0.04371;9.60942;-0.00186;0.00320;0.00360;
22.56664;-0.00898;0.04850;9.61481;0.00173;0.00120;0.00439;
22.57425;-0.04790;0.07484;9.62199;0.00573;0.00559;0.00506;
22.58187;0.00000;0.03293;9.63576;0.00173;0.01012;0.00559;
22.58946;-0.05089;0.06766;9.63397;0.00173;0.01411;0.00852;
22.59710;-0.01198;0.06107;9.63457;0.00679;0.01585;0.00826;
22.60476;-0.03952;0.04790;9.66510;0.00386;0.02530;0.01092;
22.61239;-0.03353;0.06047;9.60343;0.00493;0.02770;0.01132;
22.62004;-0.05209;0.05269;9.62858;0.00613;0.02410;0.01172;
22.62767;-0.02994;0.06347;9.64295;0.01092;0.02597;0.01172;
22.63533;-0.09281;0.05329;9.65373;0.01238;0.02903;0.01225;
22.64299;-0.03593;0.04311;9.66570;0.01105;0.02889;0.01145;
22.65065;-0.09520;0.08442;9.64594;0.01531;0.02796;0.01225;
22.65829;-0.07005;0.07425;9.63636;0.00932;0.03608;0.01158;
22.66593;-0.11376;0.07604;9.61361;0.00892;0.03395;0.01212;
22.67360;-0.10239;0.08562;9.63816;0.01371;0.02943;0.01225;
22.68126;-0.10598;0.07724;9.65612;0.00999;0.02676;0.01292;
22.68892;-0.11736;0.08083;9.62319;0.01305;0.02383;0.01025;
22.69656;-0.08921;0.08383;9.60762;0.01052;0.02011;0.00866;
