2.00258;-0.00479;0.03593;-9.83335;-0.00879;-0.00905;-0.00266;
2.01026;-0.00359;0.04910;-9.82916;-0.00852;-0.00892;-0.00280;
2.01792;-0.01617;0.05030;-9.87347;-0.00652;-0.00999;-0.00413;
2.02561;-0.02036;0.04551;-9.85670;-0.00586;-0.01092;-0.00493;
2.03330;-0.02934;0.03473;-9.84173;-0.00626;-0.01225;-0.00519;
2.04098;-0.02934;0.02874;-9.86269;-0.00426;-0.00999;-0.00533;
2.04867;-0.02455;0.04491;-9.85610;-0.00306;-0.01039;-0.00493;
2.05638;-0.01557;0.05449;-9.82677;-0.00133;-0.01185;-0.00493;
2.06407;-0.02455;0.04790;-9.79563;-0.00226;-0.01145;-0.00479;
2.07176;-0.01677;0.05928;-9.83395;-0.00173;-0.01185;-0.00426;
2.07944;-0.00419;0.03533;-9.81778;0.00000;-0.01225;-0.00506;
2.08706;-0.03233;0.02395;-9.80222;0.00186;-0.01145;-0.00466;
2.09473;-0.03772;0.03952;-9.83036;0.00226;-0.01145;-0.00466;
2.10240;-0.03353;0.03114;-9.79503;0.00173;-0.01212;-0.00679;
2.11006;-0.03652;0.04191;-9.83335;0.00173;-0.01185;-0.00533;
2.11772;-0.01557;0.06227;-9.84054;0.00186;-0.01158;-0.00493;
2.12538;-0.02635;0.03652;-9.81838;0.00453;-0.00999;-0.00533;
2.13305;-0.03952;0.04730;-9.82736;0.00213;-0.00972;-0.00626;
2.14072;-0.03772;0.04072;-9.83275;0.00333;-0.01238;-0.00346;
2.14838;-0.01916;0.03054;-9.85072;0.00333;-0.01172;-0.00426;
2.15605;0.00000;0.02934;-9.85910;0.00213;-0.01212;-0.00706;
2.16365;-0.04371;0.02515;-9.81958;0.00146;-0.01225;-0.00839;
2.17132;-0.04610;0.02694;-9.80401;0.00013;-0.01185;-0.00772;
2.17896;-0.02036;0.06826;-9.76150;0.00120;-0.01332;-0.00559;
2.18664;-0.02874;0.07005;-9.83335;-0.00586;-0.00919;-0.00799;
2.19432;-0.09760;-0.00659;-9.77827;-0.00093;-0.00892;-0.00652;
2.20202;-0.00898;0.02515;-9.85311;0.00160;-0.00919;-0.00559;
2.20968;-0.01138;0.04072;-9.84892;-0.00213;-0.00812;-0.00639;
2.21738;-0.01736;-0.00479;-9.82856;-0.00067;-0.00892;-0.00786;
2.22509;-0.03832;0.01856;-9.78725;-0.00293;-0.00919;-0.00719;
2.23279;-0.04491;0.04670;-9.81060;-0.00826;-0.00479;-0.00413;
2.24048;-0.03772;0.02874;-9.85910;-0.00573;-0.00519;-0.00573;
2.24817;-0.00898;0.05449;-9.80341;-0.00533;-0.00466;-0.00639;
2.25585;-0.02395;0.04251;-9.83515;-0.00719;-0.00506;-0.00679;
2.26353;-0.03413;0.04790;-9.86149;-0.00746;-0.00413;-0.00559;
2.27123;0.00719;0.05868;-9.85551;-0.00613;-0.00626;-0.00533;
2.27890;-0.02515;0.04311;-9.82617;-0.00280;-0.00919;-0.00613;
2.28660;-0.05808;0.06407;-9.84173;-0.00413;-0.00732;-0.00573;
2.29429;-0.04730;0.05329;-9.82736;-0.00280;-0.00652;-0.00573;
2.30197;-0.03533;0.02814;-9.80282;-0.00306;-0.00812;-0.00613;
2.30966;-0.06646;0.01078;-9.79323;-0.00479;-0.00746;-0.00732;
2.31737;-0.04670;0.05269;-9.82018;-0.00613;-0.00360;-0.00493;
2.32505;-0.03173;0.05449;-9.86329;-0.00439;-0.00453;-0.00346;
2.33274;0.01078;0.04251;-9.84054;-0.00306;-0.00573;-0.00173;
2.34040;0.02215;0.03353;-9.86269;-0.00146;-0.00759;-0.00306;
2.34806;0.00180;0.04491;-9.85610;-0.00146;-0.01052;-0.00413;
2.35572;-0.03054;0.03832;-9.84652;-0.00027;-0.00999;-0.00360;
2.36340;-0.02814;0.02096;-9.81239;-0.00253;-0.00919;-0.00506;
2.37108;-0.02814;0.04251;-9.84473;-0.00133;-0.01052;-0.00453;
2.37878;-0.02754;0.04551;-9.82078;-0.00120;-0.00985;-0.00519;
2.38646;-0.06886;0.03593;-9.85072;-0.00067;-0.00932;-0.00626;
2.39416;-0.04970;0.06287;-9.83934;-0.00200;-0.00732;-0.00413;
2.40185;-0.03533;0.05089;-9.83455;-0.00186;-0.00852;-0.00373;
2.40956;-0.06287;0.03413;-9.82677;-0.00240;-0.00759;-0.00426;
2.41724;-0.03173;0.03652;-9.83096;-0.00346;-0.00586;-0.00399;
2.42494;-0.02096;0.04371;-9.85970;-0.00240;-0.00586;-0.00280;
2.43262;-0.01198;0.05988;-9.82736;-0.00293;-0.00586;-0.00346;
2.44031;-0.02036;0.05868;-9.80940;-0.00266;-0.00546;-0.00399;
2.44798;-0.04371;0.05389;-9.84652;-0.00346;-0.00479;-0.00146;
2.45568;-0.03054;0.04850;-9.84473;-0.00213;-0.00573;-0.00346;
2.46337;-0.01617;0.03473;-9.79623;-0.00107;-0.00666;-0.00360;
2.47106;-0.03293;0.04790;-9.81060;-0.00186;-0.00706;-0.00346;
2.47872;-0.03353;0.02575;-9.84473;-0.00146;-0.00786;-0.00293;
2.48641;-0.03772;0.03772;-9.86089;-0.00426;-0.00706;-0.00453;
2.49410;-0.01138;0.05209;-9.84353;-0.00399;-0.00599;-0.00306;
2.50178;-0.03054;0.02814;-9.83994;-0.00360;-0.00639;-0.00413;
2.50946;-0.05628;0.02575;-9.79503;-0.00453;-0.00706;-0.00373;
2.51715;-0.01198;0.07065;-9.87107;-0.00453;-0.00613;-0.00133;
2.52484;0.01078;0.04910;-9.89981;-0.00226;-0.00666;-0.00053;
2.53250;-0.02575;0.07065;-9.86928;0.00080;-0.00919;-0.00107;
2.54016;-0.02156;0.04790;-9.85012;0.00160;-0.00999;-0.00053;
2.54781;-0.02994;0.03413;-9.82976;0.00027;-0.01292;-0.00186;
2.55548;-0.01377;0.04670;-9.81599;0.00013;-0.01092;-0.00107;
2.56315;-0.01916;0.05089;-9.82078;-0.00027;-0.01052;-0.00160;
2.57083;-0.04371;0.02096;-9.80102;-0.00053;-0.01039;-0.00040;
2.57851;-0.03593;0.04072;-9.79443;-0.00146;-0.01172;-0.00107;
2.58621;-0.06706;0.03473;-9.77827;-0.00226;-0.00892;-0.00280;
2.59390;-0.05868;0.02694;-9.77647;-0.00360;-0.00692;-0.00226;
2.60158;0.00659;0.06347;-9.82856;-0.00386;-0.00533;0.00027;
2.60922;-0.00479;0.04790;-9.84054;-0.00160;-0.00559;-0.00160;
2.61687;-0.03173;0.05628;-9.84173;-0.00333;-0.00519;-0.00133;
2.62458;-0.02215;0.07005;-9.79383;-0.00200;-0.00692;-0.00013;
